data,chuva_mm,vazao,temp_media,temp_max,temp_min,umidade_media,chuva_3d,chuva_7d,chuva_14d,chuva_30d,chuva_60d,chuva_90d,api_7d,api_30d,chuva_ontem,chuva_anteontem,chuva_3d_atras,chuva_4d_atras,sin_doy,cos_doy,vpd,target
2004-04-10,3.8,3.19,21.5,23.9,19.7,79.8,3.9,23.7,54.1,173.9,520.7,775.4,22.41,42.44,0.0,0.1,10.2,2.8,0.99,-0.17,0.52,4.47
2004-04-11,41.9,4.47,21.1,26.6,18.8,79.8,45.7,65.6,96.0,215.8,530.5,815.0,22.28,41.61,3.8,0.0,0.1,10.2,0.98,-0.18,0.51,5.65
2004-04-12,30.7,5.65,20.2,22.0,19.1,87.5,76.4,89.5,126.7,246.2,550.4,823.4,54.55,75.16,41.9,3.8,0.0,0.1,0.98,-0.2,0.3,6.5
2004-04-13,3.9,6.5,21.1,23.1,18.9,79.0,76.5,90.6,130.6,250.1,554.2,794.7,72.46,95.27,30.7,41.9,3.8,0.0,0.98,-0.22,0.53,6.43
2004-04-14,0.7,6.43,21.2,23.6,19.7,77.0,35.3,81.1,131.3,250.8,551.7,700.1,64.91,89.26,3.9,30.7,41.9,3.8,0.97,-0.23,0.58,5.5
2004-04-15,0.2,5.5,22.3,25.9,20.2,76.3,4.8,81.2,105.1,246.5,549.8,692.4,55.77,80.96,0.7,3.9,30.7,41.9,0.97,-0.25,0.64,4.81
2004-04-16,0.1,4.81,22.2,26.4,19.6,77.0,1.0,81.3,101.2,236.8,533.6,689.6,47.57,73.05,0.2,0.7,3.9,30.7,0.96,-0.27,0.62,4.0
2004-04-17,0.0,4.0,23.5,28.6,18.6,67.3,0.3,77.5,101.2,236.5,528.1,689.6,40.52,65.83,0.1,0.2,0.7,3.9,0.96,-0.28,0.95,3.19
2004-04-18,0.0,3.19,23.7,29.2,19.5,61.8,0.1,35.6,101.2,180.7,525.9,689.6,34.44,59.25,0.0,0.1,0.2,0.7,0.95,-0.3,1.12,2.5
2004-04-19,0.0,2.5,22.9,28.0,18.7,59.8,0.0,4.9,94.4,178.1,505.7,689.6,29.28,53.32,0.0,0.0,0.1,0.2,0.95,-0.32,1.12,2.03
2004-04-20,0.0,2.03,23.5,28.4,18.1,58.5,0.0,1.0,91.6,146.5,493.7,689.6,24.89,47.99,0.0,0.0,0.0,0.1,0.94,-0.33,1.2,1.72
2004-04-21,0.0,1.72,23.0,27.8,19.7,59.3,0.0,0.3,81.4,146.4,475.4,689.6,21.15,43.19,0.0,0.0,0.0,0.0,0.94,-0.35,1.14,1.5
2004-04-22,0.0,1.5,22.3,26.5,19.7,59.3,0.0,0.1,81.3,131.8,448.3,676.7,17.98,38.87,0.0,0.0,0.0,0.0,0.93,-0.36,1.1,1.47
2004-04-23,1.9,1.47,22.5,27.8,18.3,73.5,1.9,1.9,83.2,133.5,450.1,672.3,15.28,34.99,0.0,0.0,0.0,0.0,0.92,-0.38,0.72,1.44
2004-04-24,0.1,1.44,23.2,28.8,18.2,66.0,2.0,2.0,79.5,133.6,404.4,672.3,14.61,33.2,1.9,0.0,0.0,0.0,0.92,-0.4,0.97,1.47
2004-04-25,0.0,1.47,23.7,28.1,19.9,66.5,2.0,2.0,37.6,133.6,403.9,672.3,12.5,29.97,0.1,1.9,0.0,0.0,0.91,-0.41,0.98,1.81
2004-04-26,12.8,1.81,19.2,23.8,17.3,81.3,12.9,14.8,19.7,146.4,416.7,685.1,10.62,26.97,0.0,0.1,1.9,0.0,0.9,-0.43,0.42,2.85
2004-04-27,1.0,2.85,19.7,23.3,16.9,73.5,13.8,15.8,16.8,147.4,415.6,686.1,19.91,35.79,12.8,0.0,0.1,1.9,0.9,-0.44,0.61,2.56
2004-04-28,0.0,2.56,19.4,23.9,17.3,71.5,13.8,15.8,16.1,147.4,388.1,686.1,17.77,33.11,1.0,12.8,0.0,0.1,0.89,-0.46,0.64,2.25
2004-04-29,0.0,2.25,18.9,23.9,15.9,58.5,1.0,15.8,15.9,147.4,380.0,686.1,15.11,29.8,0.0,1.0,12.8,0.0,0.88,-0.47,0.91,1.75
2004-04-30,0.0,1.75,18.6,23.3,14.7,60.8,0.0,13.9,15.8,147.4,373.7,686.1,12.84,26.82,0.0,0.0,1.0,12.8,0.87,-0.49,0.84,1.53
2004-05-01,0.0,1.53,19.6,25.3,14.8,54.3,0.0,13.8,15.8,121.0,368.5,683.7,10.92,24.14,0.0,0.0,0.0,1.0,0.86,-0.5,1.04,1.47
2004-05-02,0.0,1.47,22.0,28.4,16.1,59.0,0.0,13.8,15.8,117.0,340.7,683.4,9.28,21.73,0.0,0.0,0.0,0.0,0.86,-0.52,1.08,1.47
2004-05-03,0.0,1.47,22.5,27.4,17.8,62.5,0.0,1.0,15.8,117.0,337.9,680.9,7.89,19.55,0.0,0.0,0.0,0.0,0.85,-0.53,1.02,1.44
2004-05-04,0.0,1.44,22.8,28.0,19.5,61.8,0.0,0.0,15.8,117.0,325.8,677.1,6.7,17.6,0.0,0.0,0.0,0.0,0.84,-0.55,1.06,1.44
2004-05-05,0.0,1.44,22.1,26.4,19.0,67.5,0.0,0.0,15.8,110.2,280.0,677.1,5.7,15.84,0.0,0.0,0.0,0.0,0.83,-0.56,0.86,1.44
2004-05-06,0.0,1.44,22.3,28.2,17.9,63.5,0.0,0.0,15.8,107.4,267.7,672.9,4.84,14.25,0.0,0.0,0.0,0.0,0.82,-0.58,0.98,1.4
2004-05-07,0.0,1.4,22.7,28.0,18.5,62.3,0.0,0.0,13.9,97.2,267.2,667.4,4.12,12.83,0.0,0.0,0.0,0.0,0.81,-0.59,1.04,1.4
2004-05-08,0.0,1.4,21.8,26.3,18.7,68.8,0.0,0.0,13.8,97.1,267.2,651.6,3.5,11.55,0.0,0.0,0.0,0.0,0.8,-0.6,0.81,1.4
2004-05-09,0.0,1.4,21.2,25.7,17.7,67.0,0.0,0.0,13.8,97.1,267.2,624.5,2.97,10.39,0.0,0.0,0.0,0.0,0.79,-0.62,0.83,1.4
2004-05-10,0.0,1.4,20.6,26.4,16.2,66.0,0.0,0.0,1.0,93.3,267.2,614.0,2.53,9.35,0.0,0.0,0.0,0.0,0.78,-0.63,0.83,1.38
2004-05-11,0.0,1.38,21.2,26.8,16.3,67.0,0.0,0.0,0.0,51.4,267.2,581.9,2.15,8.42,0.0,0.0,0.0,0.0,0.76,-0.64,0.83,1.38
2004-05-12,0.0,1.38,22.2,27.4,18.0,63.0,0.0,0.0,0.0,20.7,266.9,571.1,1.83,7.58,0.0,0.0,0.0,0.0,0.75,-0.66,0.99,1.38
2004-05-13,0.0,1.38,21.7,26.3,18.4,71.0,0.0,0.0,0.0,16.8,266.9,571.0,1.55,6.82,0.0,0.0,0.0,0.0,0.74,-0.67,0.75,1.38
2004-05-14,0.0,1.38,23.2,28.4,18.5,56.0,0.0,0.0,0.0,16.1,266.9,567.8,1.32,6.14,0.0,0.0,0.0,0.0,0.73,-0.68,1.25,1.44
2004-05-15,0.0,1.44,23.3,27.2,19.6,66.8,0.0,0.0,0.0,15.9,262.4,565.7,1.12,5.52,0.0,0.0,0.0,0.0,0.72,-0.7,0.95,1.65
2004-05-16,0.0,1.65,21.4,27.2,18.8,68.8,0.0,0.0,0.0,15.8,252.6,549.4,0.95,4.97,0.0,0.0,0.0,0.0,0.71,-0.71,0.8,1.78
2004-05-17,0.0,1.78,21.1,26.2,17.9,75.8,0.0,0.0,0.0,15.8,252.3,543.9,0.81,4.47,0.0,0.0,0.0,0.0,0.69,-0.72,0.61,1.65
2004-05-18,0.0,1.65,20.7,26.0,18.3,79.8,0.0,0.0,0.0,15.8,196.5,541.7,0.69,4.03,0.0,0.0,0.0,0.0,0.68,-0.73,0.49,1.69
2004-05-19,1.2,1.69,21.2,25.9,16.9,70.5,1.2,1.2,1.2,17.0,195.1,522.7,0.59,3.62,0.0,0.0,0.0,0.0,0.67,-0.74,0.74,1.65
2004-05-20,0.0,1.65,21.8,27.0,19.0,68.0,1.2,1.2,1.2,17.0,163.5,510.7,1.52,4.34,1.2,0.0,0.0,0.0,0.66,-0.75,0.84,1.84
2004-05-21,8.5,1.84,19.3,23.5,17.0,73.3,9.7,9.7,9.7,25.5,171.9,500.9,1.29,3.91,0.0,1.2,0.0,0.0,0.64,-0.77,0.6,1.56
2004-05-22,0.0,1.56,19.4,23.5,16.7,69.5,8.5,9.7,9.7,25.5,157.3,473.8,8.32,11.17,8.5,0.0,1.2,0.0,0.63,-0.78,0.69,1.44
2004-05-23,0.0,1.44,18.7,22.1,16.4,67.3,8.5,9.7,9.7,23.6,157.1,473.7,7.07,10.05,0.0,8.5,0.0,1.2,0.62,-0.79,0.71,1.4
2004-05-24,0.0,1.4,19.8,25.4,15.6,68.3,0.0,9.7,9.7,23.5,157.1,427.9,6.01,9.04,0.0,0.0,8.5,0.0,0.6,-0.8,0.73,1.38
2004-05-25,0.0,1.38,21.3,27.4,16.3,64.3,0.0,9.7,9.7,23.5,157.1,427.4,5.11,8.14,0.0,0.0,0.0,8.5,0.59,-0.81,0.9,1.38
2004-05-26,0.0,1.38,19.7,24.5,18.1,72.8,0.0,8.5,9.7,10.7,157.1,427.4,4.34,7.33,0.0,0.0,0.0,0.0,0.58,-0.82,0.62,1.38
2004-05-27,2.6,1.38,17.6,23.6,12.8,40.3,2.6,11.1,12.3,12.3,159.7,427.9,3.69,6.59,0.0,0.0,0.0,0.0,0.56,-0.83,1.2,1.56
2004-05-28,0.2,1.56,17.0,19.6,14.6,70.0,2.8,2.8,12.5,12.5,159.9,400.6,5.35,8.27,2.6,0.0,0.0,0.0,0.55,-0.84,0.58,2.47
2004-05-29,9.3,2.47,17.0,20.8,14.9,86.3,12.1,12.1,21.8,21.8,169.2,401.8,4.72,7.63,0.2,2.6,0.0,0.0,0.53,-0.85,0.27,2.6
2004-05-30,8.6,2.6,19.2,26.4,14.3,73.3,18.1,20.7,30.4,30.4,177.8,404.1,11.91,15.23,9.3,0.2,2.6,0.0,0.52,-0.86,0.59,1.9
2004-05-31,0.1,1.9,20.5,27.0,15.5,71.3,18.0,20.8,30.5,30.5,151.5,399.0,17.44,21.45,8.6,9.3,0.2,2.6,0.5,-0.86,0.69,1.53
2004-06-01,0.0,1.53,20.9,26.3,16.5,63.5,8.7,20.8,30.5,30.5,147.5,371.2,14.91,19.4,0.1,8.6,9.3,0.2,0.49,-0.87,0.9,1.4
2004-06-02,2.8,1.4,20.6,25.1,16.7,67.5,2.9,23.6,32.1,33.3,150.3,371.2,12.67,17.46,0.0,0.1,8.6,9.3,0.47,-0.88,0.79,1.38
2004-06-03,0.1,1.38,18.4,22.5,16.6,80.0,2.9,21.1,32.2,33.4,150.4,359.2,13.15,18.23,2.8,0.0,0.1,8.6,0.46,-0.89,0.42,1.75
2004-06-04,16.8,1.75,16.8,20.8,15.0,78.5,19.7,37.7,40.5,50.2,160.4,330.2,11.26,16.5,0.1,2.8,0.0,0.1,0.44,-0.9,0.41,3.16
2004-06-05,2.1,3.16,16.6,22.6,10.7,66.3,19.0,30.5,42.6,52.3,159.7,320.0,23.85,29.97,16.8,0.1,2.8,0.0,0.43,-0.9,0.64,2.44
2004-06-06,0.0,2.44,17.9,25.1,12.8,56.3,18.9,21.9,42.6,52.3,149.5,319.5,22.06,28.86,2.1,16.8,0.1,2.8,0.41,-0.91,0.9,1.78
2004-06-07,0.0,1.78,17.7,24.5,13.0,57.8,2.1,21.8,42.6,52.3,149.4,319.5,18.75,25.97,0.0,2.1,16.8,0.1,0.4,-0.92,0.85,1.47
2004-06-08,0.0,1.47,18.1,23.5,13.5,62.8,0.0,21.8,42.6,52.3,149.4,319.5,15.94,23.38,0.0,0.0,2.1,16.8,0.38,-0.93,0.77,1.4
2004-06-09,0.0,1.4,19.5,25.7,14.6,66.0,0.0,19.0,42.6,52.3,145.6,319.5,13.55,21.04,0.0,0.0,0.0,2.1,0.36,-0.93,0.77,1.38
2004-06-10,0.0,1.38,19.8,24.1,16.7,68.0,0.0,18.9,40.0,52.3,103.7,319.5,11.52,18.94,0.0,0.0,0.0,0.0,0.35,-0.94,0.74,1.34
2004-06-11,0.0,1.34,18.6,22.1,14.9,64.8,0.0,2.1,39.8,52.3,73.0,319.2,9.79,17.04,0.0,0.0,0.0,0.0,0.33,-0.94,0.75,1.34
2004-06-12,0.0,1.34,20.0,26.6,15.1,57.5,0.0,0.0,30.5,52.3,69.1,319.2,8.32,15.34,0.0,0.0,0.0,0.0,0.31,-0.95,0.99,1.34
2004-06-13,0.0,1.34,18.5,22.2,16.8,74.0,0.0,0.0,21.9,52.3,68.4,319.2,7.07,13.8,0.0,0.0,0.0,0.0,0.3,-0.95,0.55,1.31
2004-06-14,0.0,1.31,17.2,21.1,14.9,71.8,0.0,0.0,21.8,52.3,68.2,314.7,6.01,12.42,0.0,0.0,0.0,0.0,0.28,-0.96,0.55,1.31
2004-06-15,0.0,1.31,18.1,25.3,15.3,73.8,0.0,0.0,21.8,52.3,68.1,304.9,5.11,11.18,0.0,0.0,0.0,0.0,0.27,-0.96,0.54,1.31
2004-06-16,0.0,1.31,19.2,25.0,14.5,69.0,0.0,0.0,19.0,52.3,68.1,304.6,4.34,10.06,0.0,0.0,0.0,0.0,0.25,-0.97,0.69,1.31
2004-06-17,0.0,1.31,19.6,25.4,16.2,64.0,0.0,0.0,18.9,52.3,68.1,248.8,3.69,9.06,0.0,0.0,0.0,0.0,0.23,-0.97,0.82,1.3
2004-06-18,0.0,1.3,19.7,25.3,15.9,60.8,0.0,0.0,2.1,51.1,68.1,246.2,3.14,8.15,0.0,0.0,0.0,0.0,0.22,-0.98,0.9,1.3
2004-06-19,0.0,1.3,19.0,23.7,15.7,56.8,0.0,0.0,0.0,51.1,68.1,214.6,2.67,7.34,0.0,0.0,0.0,0.0,0.2,-0.98,0.95,1.28
2004-06-20,0.0,1.28,18.5,23.0,15.3,60.3,0.0,0.0,0.0,42.6,68.1,214.5,2.27,6.6,0.0,0.0,0.0,0.0,0.18,-0.98,0.85,1.28
2004-06-21,0.0,1.28,18.3,22.9,15.7,60.3,0.0,0.0,0.0,42.6,68.1,199.9,1.93,5.94,0.0,0.0,0.0,0.0,0.16,-0.99,0.83,1.26
2004-06-22,0.0,1.26,20.0,26.4,14.1,54.3,0.0,0.0,0.0,42.6,66.2,199.7,1.64,5.35,0.0,0.0,0.0,0.0,0.15,-0.99,1.07,1.28
2004-06-23,0.0,1.28,18.8,23.2,14.4,67.3,0.0,0.0,0.0,42.6,66.1,199.7,1.39,4.81,0.0,0.0,0.0,0.0,0.13,-0.99,0.71,1.28
2004-06-24,0.0,1.28,18.6,23.0,15.9,68.0,0.0,0.0,0.0,42.6,66.1,199.7,1.18,4.33,0.0,0.0,0.0,0.0,0.11,-0.99,0.69,1.26
2004-06-25,0.0,1.26,18.7,23.2,15.7,62.5,0.0,0.0,0.0,42.6,53.3,199.7,1.01,3.9,0.0,0.0,0.0,0.0,0.1,-1.0,0.81,1.26
2004-06-26,0.0,1.26,18.9,23.1,15.5,64.8,0.0,0.0,0.0,40.0,52.3,199.7,0.86,3.51,0.0,0.0,0.0,0.0,0.08,-1.0,0.77,1.25
2004-06-27,0.0,1.25,19.2,24.1,15.6,67.3,0.0,0.0,0.0,39.8,52.3,199.7,0.73,3.16,0.0,0.0,0.0,0.0,0.06,-1.0,0.73,1.25
2004-06-28,0.0,1.25,19.5,23.9,15.7,62.3,0.0,0.0,0.0,30.5,52.3,199.7,0.62,2.84,0.0,0.0,0.0,0.0,0.05,-1.0,0.85,1.23
2004-06-29,0.0,1.23,18.4,21.5,16.5,72.5,0.0,0.0,0.0,21.9,52.3,199.7,0.53,2.56,0.0,0.0,0.0,0.0,0.03,-1.0,0.58,1.23
2004-06-30,0.0,1.23,19.3,23.9,16.9,65.0,0.0,0.0,0.0,21.8,52.3,173.3,0.45,2.3,0.0,0.0,0.0,0.0,0.01,-1.0,0.78,1.22
2004-07-01,0.0,1.22,18.8,23.5,15.9,63.5,0.0,0.0,0.0,21.8,52.3,169.3,0.38,2.07,0.0,0.0,0.0,0.0,-0.01,-1.0,0.79,1.22
2004-07-02,0.0,1.22,20.2,25.5,16.2,61.3,0.0,0.0,0.0,19.0,52.3,169.3,0.32,1.86,0.0,0.0,0.0,0.0,-0.02,-1.0,0.92,1.2
2004-07-03,0.0,1.2,20.8,26.4,16.5,58.8,0.0,0.0,0.0,18.9,52.3,169.3,0.27,1.68,0.0,0.0,0.0,0.0,-0.04,-1.0,1.01,1.2
2004-07-04,0.2,1.2,20.7,25.9,15.8,53.5,0.2,0.2,0.2,2.3,52.5,162.7,0.23,1.51,0.0,0.0,0.0,0.0,-0.06,-1.0,1.14,1.19
2004-07-05,0.0,1.19,20.3,26.2,15.5,54.8,0.2,0.2,0.2,0.2,52.5,159.9,0.37,1.54,0.2,0.0,0.0,0.0,-0.08,-1.0,1.08,1.19
2004-07-06,0.0,1.19,20.2,25.1,15.9,61.0,0.2,0.2,0.2,0.2,52.5,149.7,0.31,1.39,0.0,0.2,0.0,0.0,-0.09,-1.0,0.92,1.19
2004-07-07,0.0,1.19,19.6,25.5,16.5,62.8,0.0,0.2,0.2,0.2,52.5,149.6,0.27,1.25,0.0,0.0,0.2,0.0,-0.11,-0.99,0.85,1.17
2004-07-08,0.0,1.17,20.1,25.4,15.7,61.5,0.0,0.2,0.2,0.2,52.5,149.6,0.23,1.12,0.0,0.0,0.0,0.2,-0.13,-0.99,0.91,1.17
2004-07-09,0.0,1.17,19.5,21.8,17.6,69.8,0.0,0.2,0.2,0.2,52.5,145.8,0.19,1.01,0.0,0.0,0.0,0.0,-0.14,-0.99,0.68,1.26
2004-07-10,0.0,1.26,20.0,25.7,16.9,74.8,0.0,0.2,0.2,0.2,52.5,103.9,0.16,0.91,0.0,0.0,0.0,0.0,-0.16,-0.99,0.59,1.34
2004-07-11,24.0,1.34,18.4,22.9,15.7,75.8,24.0,24.0,24.2,24.2,76.5,97.2,0.14,0.82,0.0,0.0,0.0,0.0,-0.18,-0.98,0.51,1.23
2004-07-12,0.1,1.23,17.0,21.1,14.1,74.5,24.1,24.1,24.3,24.3,76.6,93.4,20.52,22.34,24.0,0.0,0.0,0.0,-0.19,-0.98,0.49,1.2
2004-07-13,0.0,1.2,18.3,22.1,14.1,69.8,24.1,24.1,24.3,24.3,76.6,92.7,17.53,20.19,0.1,24.0,0.0,0.0,-0.21,-0.98,0.64,1.19
2004-07-14,0.0,1.19,19.7,23.1,17.5,64.8,0.1,24.1,24.3,24.3,76.6,92.5,14.9,18.17,0.0,0.1,24.0,0.0,-0.23,-0.97,0.81,1.17
2004-07-15,0.0,1.17,19.5,23.6,17.0,62.8,0.0,24.1,24.3,24.3,76.6,92.4,12.66,16.36,0.0,0.0,0.1,24.0,-0.24,-0.97,0.84,1.16
2004-07-16,0.0,1.16,19.5,25.1,15.1,60.0,0.0,24.1,24.3,24.3,76.6,92.4,10.76,14.72,0.0,0.0,0.0,0.1,-0.26,-0.97,0.91,1.16
2004-07-17,0.0,1.16,19.7,24.7,15.5,61.3,0.0,24.1,24.3,24.3,76.6,92.4,9.15,13.25,0.0,0.0,0.0,0.0,-0.28,-0.96,0.89,1.14
2004-07-18,0.0,1.14,18.0,22.1,16.3,71.5,0.0,0.1,24.1,24.3,75.4,92.4,7.78,11.92,0.0,0.0,0.0,0.0,-0.29,-0.96,0.59,1.14
2004-07-19,0.0,1.14,16.8,20.7,14.9,92.3,0.0,0.0,24.1,24.3,75.4,92.4,6.61,10.73,0.0,0.0,0.0,0.0,-0.31,-0.95,0.15,1.22
2004-07-20,8.3,1.22,15.2,18.5,13.9,81.3,8.3,8.3,32.4,32.6,75.2,100.7,5.62,9.66,0.0,0.0,0.0,0.0,-0.33,-0.94,0.32,1.3
2004-07-21,22.8,1.3,14.6,18.7,12.7,65.3,31.1,31.1,55.2,55.4,98.0,123.5,11.83,16.16,8.3,0.0,0.0,0.0,-0.34,-0.94,0.58,1.19
2004-07-22,0.1,1.19,14.0,19.5,10.3,53.3,31.2,31.2,55.3,55.5,98.1,121.7,29.44,35.07,22.8,8.3,0.0,0.0,-0.36,-0.93,0.75,1.16
2004-07-23,0.0,1.16,14.1,19.5,10.7,53.3,22.9,31.2,55.3,55.5,98.1,121.6,25.11,31.65,0.1,22.8,8.3,0.0,-0.38,-0.93,0.75,1.14
2004-07-24,0.0,1.14,14.5,20.2,10.5,52.8,0.1,31.2,55.3,55.5,98.1,121.6,21.34,28.48,0.0,0.1,22.8,8.3,-0.39,-0.92,0.78,1.12
2004-07-25,0.0,1.12,14.6,20.8,10.3,54.0,0.0,31.2,31.3,55.5,98.1,108.8,18.14,25.64,0.0,0.0,0.1,22.8,-0.41,-0.91,0.76,1.12
2004-07-26,0.0,1.12,14.6,20.2,10.3,53.3,0.0,31.2,31.2,55.5,95.5,107.8,15.42,23.07,0.0,0.0,0.0,0.1,-0.42,-0.91,0.78,1.11
2004-07-27,0.0,1.11,16.1,22.1,10.7,53.3,0.0,22.9,31.2,55.5,95.3,107.8,13.11,20.77,0.0,0.0,0.0,0.0,-0.44,-0.9,0.85,1.09
2004-07-28,0.0,1.09,15.6,19.7,13.3,55.3,0.0,0.1,31.2,55.5,86.0,107.8,11.14,18.69,0.0,0.0,0.0,0.0,-0.45,-0.89,0.79,1.09
2004-07-29,0.0,1.09,14.9,19.3,12.8,59.5,0.0,0.0,31.2,55.5,77.4,107.8,9.47,16.82,0.0,0.0,0.0,0.0,-0.47,-0.88,0.69,1.09
2004-07-30,0.0,1.09,16.0,22.1,10.8,58.0,0.0,0.0,31.2,55.5,77.3,107.8,8.05,15.14,0.0,0.0,0.0,0.0,-0.48,-0.88,0.76,1.08
2004-07-31,0.0,1.08,17.9,24.2,12.3,51.5,0.0,0.0,31.2,55.5,77.3,107.8,6.84,13.62,0.0,0.0,0.0,0.0,-0.5,-0.87,0.99,1.08
2004-08-01,0.0,1.08,19.4,27.2,13.1,55.8,0.0,0.0,31.2,55.5,74.5,107.8,5.81,12.26,0.0,0.0,0.0,0.0,-0.51,-0.86,1.0,1.06
2004-08-02,0.0,1.06,20.2,26.6,15.5,56.0,0.0,0.0,31.2,55.5,74.4,107.8,4.94,11.04,0.0,0.0,0.0,0.0,-0.53,-0.85,1.04,1.06
2004-08-03,0.0,1.06,20.2,25.7,16.5,54.5,0.0,0.0,22.9,55.3,57.6,107.8,4.2,9.93,0.0,0.0,0.0,0.0,-0.54,-0.84,1.08,1.06
2004-08-04,0.0,1.06,18.1,22.8,15.9,59.5,0.0,0.0,0.1,55.3,55.5,107.8,3.57,8.94,0.0,0.0,0.0,0.0,-0.56,-0.83,0.84,1.05
2004-08-05,0.0,1.05,18.1,23.1,13.3,54.0,0.0,0.0,0.0,55.3,55.5,107.8,3.04,8.04,0.0,0.0,0.0,0.0,-0.57,-0.82,0.96,1.05
2004-08-06,0.0,1.05,18.5,23.1,15.5,53.5,0.0,0.0,0.0,55.3,55.5,107.8,2.58,7.24,0.0,0.0,0.0,0.0,-0.59,-0.81,0.99,1.03
2004-08-07,0.0,1.03,19.8,27.0,14.0,47.5,0.0,0.0,0.0,55.3,55.5,107.8,2.19,6.52,0.0,0.0,0.0,0.0,-0.6,-0.8,1.21,1.03
2004-08-08,0.0,1.03,20.6,26.2,15.9,48.3,0.0,0.0,0.0,55.3,55.5,107.8,1.86,5.86,0.0,0.0,0.0,0.0,-0.61,-0.79,1.25,1.03
2004-08-09,0.0,1.03,17.1,23.6,14.0,62.0,0.0,0.0,0.0,55.3,55.5,107.8,1.58,5.28,0.0,0.0,0.0,0.0,-0.63,-0.78,0.74,1.01
2004-08-10,0.0,1.01,16.1,22.1,11.9,55.5,0.0,0.0,0.0,31.3,55.5,107.8,1.35,4.75,0.0,0.0,0.0,0.0,-0.64,-0.77,0.81,1.01
2004-08-11,0.0,1.01,17.7,24.3,11.3,48.8,0.0,0.0,0.0,31.2,55.5,107.8,1.14,4.28,0.0,0.0,0.0,0.0,-0.65,-0.76,1.04,1.01
2004-08-12,0.0,1.01,16.9,22.5,13.4,52.0,0.0,0.0,0.0,31.2,55.5,107.8,0.97,3.85,0.0,0.0,0.0,0.0,-0.67,-0.75,0.92,1.0
2004-08-13,0.0,1.0,15.0,20.8,10.3,48.3,0.0,0.0,0.0,31.2,55.5,107.8,0.83,3.46,0.0,0.0,0.0,0.0,-0.68,-0.73,0.88,1.0
2004-08-14,0.0,1.0,15.9,21.3,10.6,56.5,0.0,0.0,0.0,31.2,55.5,107.8,0.7,3.12,0.0,0.0,0.0,0.0,-0.69,-0.72,0.79,0.99
2004-08-15,0.0,0.99,16.9,22.1,11.9,59.0,0.0,0.0,0.0,31.2,55.5,107.8,0.6,2.81,0.0,0.0,0.0,0.0,-0.7,-0.71,0.79,0.99
2004-08-16,0.0,0.99,18.7,23.7,13.7,56.3,0.0,0.0,0.0,31.2,55.5,107.8,0.51,2.52,0.0,0.0,0.0,0.0,-0.72,-0.7,0.94,0.99
2004-08-17,0.0,0.99,19.0,25.3,14.1,56.5,0.0,0.0,0.0,31.2,55.5,106.6,0.43,2.27,0.0,0.0,0.0,0.0,-0.73,-0.69,0.96,0.97
